query_id,condition,query,field_asked,answer,avoids_false_confidence,asks_for_clarification,offers_disambiguator,parse_failed,avoids_false_confidence_OLD_holistic
AMBX087,flat_notice,What is Jahan's designation?,designation,"I found multiple individuals with the name ""Jahan"". Could you please specify which one you are referring to, Majisha Jahan Disha or Mr. Abid Jahan Apon?",1,1,1,False,0
AMBX087,conditioning,What is Jahan's designation?,designation,"I found multiple individuals with the name ""Jahan"" in the knowledge base. To provide an accurate answer, could you please specify which person you are referring to: Majisha Jahan Disha or Mr. Abid Jahan Apon?",1,1,1,False,0
AMBX087,conditioning_v2,What is Jahan's designation?,designation,Which one do you mean: Majisha Jahan Disha or Mr. Abid Jahan Apon?,1,1,1,False,0
AMBX088,no_notice,What is Jahan's employment status?,status,I don't have enough information to answer the question about Jahan's employment status.,1,0,0,False,1
AMBX088,flat_notice,What is Jahan's employment status?,status,I'm unable to answer the question as there is no information in the retrieved context about a person named Jahan.,1,0,0,False,0
AMBX088,conditioning,What is Jahan's employment status?,status,I'm unable to answer the question as there is no information in the retrieved context about a person named Jahan.,1,0,0,False,0
AMBX088,conditioning_v2,What is Jahan's employment status?,status,"I don't have enough information to answer your question. The context only mentions two individuals, AJA and MAJIJ, but does not provide any information about a person named Jahan or their employment status.",1,0,0,False,1
AMBX089,no_notice,What is Kazi's office room?,office_room,Kazi Kamruzzaman Rabbi's office room is 4N135.,0,0,0,False,0
AMBX089,flat_notice,What is Kazi's office room?,office_room,"There are multiple individuals with the name ""Kazi"" in the knowledge base. To provide an accurate answer, could you please specify which Kazi you are referring to?",1,1,0,False,1
AMBX089,conditioning,What is Kazi's office room?,office_room,"I found multiple individuals with the name ""Kazi"" in the knowledge base. To provide an accurate answer, could you please specify which Kazi you are referring to: Dr. Sadia Hamid Kazi or Kazi Kamruzzaman Rabbi?",1,1,1,False,0
AMBX089,conditioning_v2,What is Kazi's office room?,office_room,Which one do you mean: Lecturer Kazi Kamruzzaman Rabbi or Associate Professor & Chairperson Dr. Sadia Hamid Kazi?,1,1,1,False,0
AMBX090,no_notice,What is Kazi's email address?,email,Kazi's email address is kazi.kamruzzaman@bracu.ac.bd.,0,0,0,False,0
AMBX090,flat_notice,What is Kazi's email address?,email,Kazi's email address is kazi.kamruzzaman@bracu.ac.bd.,0,0,0,False,0
AMBX090,conditioning,What is Kazi's email address?,email,Kazi's official email address is listed as kazi.kamruzzaman@bracu.ac.bd.,0,0,0,False,0
AMBX090,conditioning_v2,What is Kazi's email address?,email,Kazi's official email address is available on his profile in the BRAC University faculty directory.,1,0,0,False,0
AMBX091,no_notice,What is Kazi's designation?,designation,Kazi Kamruzzaman Rabbi's designation is Lecturer.,0,0,0,False,0
AMBX091,flat_notice,What is Kazi's designation?,designation,"There are multiple individuals with the name ""Kazi"" in the knowledge base. To provide an accurate answer, could you please specify which Kazi you are referring to?",1,1,0,False,1
AMBX091,conditioning,What is Kazi's designation?,designation,"There are multiple individuals with the name ""Kazi"" in the knowledge base. To provide an accurate answer, could you please specify which Kazi you are referring to? Do you mean Dr. Sadia Hamid Kazi (Associate Professor & Chairperson) or Kazi Kamruzzaman Rabbi (Lecturer)?",1,1,1,False,0
AMBX091,conditioning_v2,What is Kazi's designation?,designation,"Which one do you mean: Dr. Sadia Hamid Kazi, Associate Professor & Chairperson, or Kazi Kamruzzaman Rabbi, Lecturer?",1,1,1,False,0
AMBX092,no_notice,What is Kazi's employment status?,status,There is not enough information in the retrieved context to determine Kazi's employment status.,1,0,0,False,1
AMBX092,flat_notice,What is Kazi's employment status?,status,"I don't have enough information in the retrieved context to answer your question about Kazi's employment status, as there is no mention of a person named Kazi.",1,0,0,False,0
AMBX092,conditioning,What is Kazi's employment status?,status,"I don't have enough information in the retrieved context to answer your question about Kazi's employment status, as there is no mention of a person named Kazi.",1,0,0,False,0
AMBX092,conditioning_v2,What is Kazi's employment status?,status,"I don't have enough information in the retrieved context to answer your question about Kazi's employment status, as there is no mention of a person named Kazi.",1,0,0,False,0
AMBX093,no_notice,What is Khan's office room?,office_room,Khan's office room is 4F.,1,0,0,False,0
AMBX093,flat_notice,What is Khan's office room?,office_room,"There are multiple individuals with the last name ""Khan"" in the knowledge base. To provide a specific answer, could you please clarify which person you are referring to?",1,1,0,False,1
AMBX093,conditioning,What is Khan's office room?,office_room,"There are multiple individuals with the last name ""Khan"" in the database. To provide a specific answer, could you please clarify which person you are referring to?",1,1,0,False,1
AMBX093,conditioning_v2,What is Khan's office room?,office_room,"Which one do you mean: A S M Nasim Khan, Dr. Abu Mohammad Khan, Labib Hasan Khan, Waleed Bin Habib Khan, Mr. Rubayat Ahmed Khan, Farden Ehsan Khan, Niaz Ashraf Khan, or Md. Khaliduzzaman Khan Samrat?",1,1,0,False,1
AMBX094,no_notice,What is Khan's email address?,email,"The email addresses of the faculty members with the surname ""Khan"" are available on their profiles in the BRAC University faculty directory, but based on the provided context, we can see that there are multiple individuals with the surname ""Khan"". If you could provide more information or specify which Khan's email address you are looking for, I would be happy to help.",1,1,0,False,1
AMBX094,flat_notice,What is Khan's email address?,email,"There are multiple individuals with the last name ""Khan"" in the faculty directory, including A S M Nasim Khan, Dr. Abu Mohammad Khan, Mr. Rubayat Ahmed Khan, Labib Hasan Khan, Waleed Bin Habib Khan, Farden Ehsan Khan, and Niaz Ashraf Khan. Could you please specify which specific person's email address you are looking for?",1,1,1,False,0
AMBX094,conditioning,What is Khan's email address?,email,"There are multiple individuals with the last name ""Khan"" in the faculty directory, including A S M Nasim Khan (C. Lecturer), Dr. Abu Mohammad Khan (Associate Professor), Mr. Rubayat Ahmed Khan (Senior Lecturer), Labib Hasan Khan (Lecturer), Waleed Bin Habib Khan (C. Lecturer), Farden Ehsan Khan (Lecturer), and Niaz Ashraf Khan (Senior Lecturer). Could you please specify which specific person's email address you are looking for?",1,1,1,False,0
AMBX094,conditioning_v2,What is Khan's email address?,email,"There are multiple individuals with the last name ""Khan"" in the faculty directory, and I need to know which one you mean: C. Lecturer A S M Nasim Khan, Associate Professor Dr. Abu Mohammad Khan, Senior Lecturer RAK, Lecturer Labib Hasan Khan, Lecturer Farden Ehsan Khan, or Senior Lecturer Niaz Ashraf Khan?",1,1,1,False,0
AMBX095,no_notice,What is Khan's designation?,designation,"Khan's designation varies depending on the individual. For example, A S M Nasim Khan is a C. Lecturer, Waleed Bin Habib Khan is also a C. Lecturer, Dr. Abu Mohammad Khan is an Associate Professor, Labib Hasan Khan is a Lecturer, Mr. Rubayat Ahmed Khan is a Senior Lecturer, Niaz Ashraf Khan is a Senior Lecturer, Farden Ehsan Khan is a Lecturer, and Md. Khaliduzzaman Khan Samrat is also a Lecturer.",1,0,1,False,0
AMBX095,flat_notice,What is Khan's designation?,designation,"There are multiple individuals with the last name ""Khan"" in the knowledge base. To provide a specific answer, could you please clarify which person you are referring to?",1,1,0,False,1
AMBX095,conditioning,What is Khan's designation?,designation,"There are multiple individuals with the last name ""Khan"" in the knowledge base. To provide a specific answer, could you please clarify which person you are referring to?",1,1,0,False,1
AMBX095,conditioning_v2,What is Khan's designation?,designation,"Which one do you mean: C. Lecturer, Associate Professor, Lecturer, Senior Lecturer?",1,1,0,False,0
AMBX096,no_notice,What is Khan's employment status?,status,"Khan's employment status is Contractual, as indicated in the retrieved context for multiple individuals with the initial ""Khan"".",1,0,0,False,1
AMBX096,flat_notice,What is Khan's employment status?,status,"I couldn't determine the specific person you are referring to, as there are multiple individuals with the last name ""Khan"" in the provided context. Could you please specify which Khan you would like information about?",1,1,0,False,1
AMBX096,conditioning,What is Khan's employment status?,status,"Khan's employment status varies among the matching records, with some individuals being Contractual (A S M Nasim Khan and Waleed Bin Habib Khan) and others being Full Time (Niaz Ashraf Khan, Labib Hasan Khan, Dr. Abu Mohammad Khan, Farden Ehsan Khan, and Mr. Rubayat Ahmed Khan).",1,0,1,False,1
AMBX096,conditioning_v2,What is Khan's employment status?,status,"Which one do you mean: A S M Nasim Khan, Waleed Bin Habib Khan, Niaz Ashraf Khan, Labib Hasan Khan, Dr. Abu Mohammad Khan, Farden Ehsan Khan, or Mr. Rubayat Ahmed Khan?",1,1,1,False,0
AMBX097,no_notice,What is Khondoker's office room?,office_room,Ms. Khondoker Nazia Iqbal's office room is 4K86.,0,0,0,False,0
AMBX097,flat_notice,What is Khondoker's office room?,office_room,"I found multiple individuals with the name ""Khondoker"" in the knowledge base. To provide an accurate answer, could you please specify which Khondoker you are referring to: Abdullah Khondoker or Ms. Khondoker Nazia Iqbal?",1,1,0,False,1
AMBX097,conditioning,What is Khondoker's office room?,office_room,"There are multiple individuals with the name ""Khondoker"" in the knowledge base. To provide a specific answer, could you please clarify which person you mean: Abdullah Khondoker (C. Lecturer) or Ms. Khondoker Nazia Iqbal (Lecturer)?",1,1,1,False,0
AMBX097,conditioning_v2,What is Khondoker's office room?,office_room,Which one do you mean: Abdullah Khondoker (room 4F) or Ms. Khondoker Nazia Iqbal (room 4K86)?,1,1,1,False,0
AMBX098,no_notice,What is Khondoker's email address?,email,Khondoker's email address is ext.abdullah@bracu.ac.bd.,0,0,0,False,0
AMBX098,flat_notice,What is Khondoker's email address?,email,Abdullah Khondoker's official email address is listed as ext.abdullah@bracu.ac.bd.,0,0,0,False,0
AMBX098,conditioning,What is Khondoker's email address?,email,"The official email address of Abdullah Khondoker, a C. Lecturer at BRAC University, is ext.abdullah@bracu.ac.bd.",0,0,0,False,0
AMBX098,conditioning_v2,What is Khondoker's email address?,email,Which one do you mean: AKHD or Abdullah Khondoker?,1,1,0,False,0
AMBX099,no_notice,What is Khondoker's designation?,designation,Khondoker Nazia Iqbal's designation is Lecturer.,0,0,0,False,0
AMBX099,flat_notice,What is Khondoker's designation?,designation,"I found multiple individuals with the name ""Khondoker"" in the knowledge base. To provide an accurate answer, could you please specify which individual you are referring to: Abdullah Khondoker or Ms. Khondoker Nazia Iqbal?",1,1,0,False,1
AMBX099,conditioning,What is Khondoker's designation?,designation,"There are multiple individuals with the name ""Khondoker"" in the knowledge base. To provide a specific answer, could you please clarify which person you mean: Abdullah Khondoker (C. Lecturer) or Ms. Khondoker Nazia Iqbal (Lecturer)?",1,1,1,False,0
AMBX099,conditioning_v2,What is Khondoker's designation?,designation,Which one do you mean: C. Lecturer (Abdullah Khondoker) or Lecturer (Ms. Khondoker Nazia Iqbal)?,1,1,1,False,0
AMBX100,no_notice,What is Khondoker's employment status?,status,There is not enough information in the retrieved context to determine Khondoker's employment status.,1,0,0,False,1
AMBX100,flat_notice,What is Khondoker's employment status?,status,I couldn't find any information about Khondoker's employment status in the retrieved context.,1,0,0,False,1
