id,Question,cluster_id,cluster_size
1437,"Not sure if this is covered elsewhere, but what should I complete before applying for degree processing?",1476,3
1452,"Sorry if this was already answered, but what should I complete before applying for degree processing?",1476,3
1477,What should I complete before applying for degree processing?,1476,3
1443,One thing I couldn't find anywhere: what should I do if I lost my original payment receipt needed for gown collection or refund?,1479,3
1446,Quick question — what should I do if I lost my original payment receipt needed for gown collection or refund?,1479,3
1480,What should I do if I lost my original payment receipt needed for gown collection or refund?,1479,3
1392,How do I collect my convocation gown after graduating?,1482,3
1439,One thing I couldn't find anywhere: how do I collect my convocation gown after graduating?,1482,3
1483,What's the process to collect my convocation gown after graduating?,1482,3
1393,How do I get registered for the convocation?,1483,3
1444,Quick question — how do I get registered for the convocation?,1483,3
1484,What's the process to get registered for the convocation?,1483,3
1394,How do I request an official academic transcript from BRAC University?,1484,3
1421,"Kind of urgent, but how do I request an official academic transcript from BRAC University?",1484,3
1485,What's the process to request an official academic transcript from BRAC University?,1484,3
1408,"I wanted to ask, whats the procedure for changing my department?",1485,3
1450,"Random question, whats the procedure for changing my department?",1485,3
1486,Whats the procedure for changing my department?,1485,3
1352,Before I forget to ask — whats the procedure for changing my section?,1486,3
1380,For a friend who's asking — whats the procedure for changing my section?,1486,3
1487,Whats the procedure for changing my section?,1486,3
1381,For a friend who's asking — whats the procedure for collecting my official gradesheet?,1487,3
1389,"Hi, whats the procedure for collecting my official gradesheet?",1487,3
1488,Whats the procedure for collecting my official gradesheet?,1487,3
1432,"No idea if this is written down anywhere — when did BRAC University adopt Turnitin, and why?",1489,3
1447,"Quick question — when did BRAC University adopt Turnitin, and why?",1489,3
1490,"When did BRAC University adopt Turnitin, and why?",1489,3
1353,"Before I forget to ask — which office is responsible for producing transcripts, certificates and results?",1492,3
1456,"This might be a silly question, but which office is responsible for producing transcripts, certificates and results?",1492,3
1493,"Which office is responsible for producing transcripts, certificates and results?",1492,3
1418,"Just wondering, who administers BRAC University's Grading Regulations if there's a dispute about a grade?",1493,3
1453,"Sorry if this was already answered, but who administers BRAC University's Grading Regulations if there's a dispute about a grade?",1493,3
1494,Who administers BRAC University's Grading Regulations if there's a dispute about a grade?,1493,3
1409,"I wanted to ask, who officially announces the date of BRAC University's convocation?",1494,3
1433,No idea if this is written down anywhere — who officially announces the date of BRAC University's convocation?,1494,3
1495,Who officially announces the date of BRAC University's convocation?,1494,3
1382,"For a friend who's asking — who should staff members contact if they face harassment at the university, not just students?",1495,3
1419,"Just wondering, who should staff members contact if they face harassment at the university, not just students?",1495,3
1496,"Who should staff members contact if they face harassment at the university, not just students?",1495,3
1536,"How long is the Master of Public Health (MPH) program, and how many credits does it require?",1571,3
1567,"Kind of urgent, but how long is the Master of Public Health (MPH) program, and how many credits does it require?",1571,3
1572,"New student here, how long is the Master of Public Health (MPH) program, and how many credits does it require?",1571,3
1523,Does BRAC University offer a graduate program in Biotechnology?,1582,3
1561,"Just wondering, does BRAC University offer a graduate program in Biotechnology?",1582,3
1583,"Random question, does BRAC University offer a graduate program in Biotechnology?",1582,3
1512,Can you tell me what significant about BRAC University's Master in Disaster Management (MDM) program is?,1605,3
1576,No idea if this is written down anywhere — what is significant about BRAC University's Master in Disaster Management (MDM) program?,1605,3
1606,What is significant about BRAC University's Master in Disaster Management (MDM) program?,1605,3
1513,Can you tell me what the detailed course sequence for the Bachelor of Science in Computer Science and Engineering (CSE) at BRAC University is?,1607,3
1562,"Just wondering, what is the detailed course sequence for the Bachelor of Science in Computer Science and Engineering (CSE) at BRAC University?",1607,3
1608,What is the detailed course sequence for the Bachelor of Science in Computer Science and Engineering (CSE) at BRAC University?,1607,3
1502,Before I forget to ask — what undergraduate science programs does the Department of Mathematics and Physical Sciences (MPS) offer?,1628,3
1580,Quick question — what undergraduate science programs does the Department of Mathematics and Physical Sciences (MPS) offer?,1628,3
1629,What undergraduate science programs does the Department of Mathematics and Physical Sciences (MPS) offer?,1628,3
1569,"Kind of urgent, but when did BRAC University launch its Anthropology program?",1632,3
1581,Quick question — when did BRAC University launch its Anthropology program?,1632,3
1633,When did BRAC University launch its Anthropology program?,1632,3
1682,For a friend who's asking — is it possible to do Tarc courses at Badda/main campus?,1716,3
1710,"I wanted to ask, is it possible to do Tarc courses at Badda/main campus?",1716,3
1717,Is it possible to do Tarc courses at Badda/main campus?,1716,3
1718,Is Tarc mandatory?,1753,3
1723,"Just wondering, is Tarc mandatory?",1753,3
1754,One thing I couldn't find anywhere: is Tarc mandatory?,1753,3
1652,Before I forget to ask — how is student attendance monitored at TARC?,1756,3
1695,How is student attendance monitored at TARC?,1756,3
1757,Quick question — how is student attendance monitored at TARC?,1756,3
1647,Are students allowed to receive visitors while at the Savar campus?,1764,3
1665,Can students receive visitors while at the Savar campus?,1764,3
1765,"Sorry if this was already answered, but can students receive visitors while at the Savar campus?",1764,3
1651,Before I forget to ask — how are meal plans managed at TARC?,1765,3
1693,How are meal plans managed at TARC?,1765,3
1766,"Sorry if this was already answered, but how are meal plans managed at TARC?",1765,3
